Date Time (UT),Flare_ID,Date,Time (UT),GOES Class,STIX Coverage,HEK_flare_class,HEK_flare_tstart,HEK_flare_tpeak,HEK_flare_tend,HEK_flare_hgc_x,HEK_flare_hgc_y,HEK_flare_hpc_x,HEK_flare_hpc_y,start_UTC,end_UTC,peak_UTC,4-10 keV,10-15 keV,15-25 keV,25-50 keV,50-84 keV,att_in,bkg 4-10 keV,bkg 10-15 keV,bkg 15-25 keV,bkg 25-50 keV,bkg 50-84 keV,bkg_baseline_4-10 keV,hpc_x_solo,hpc_y_solo,hpc_x_earth,hpc_y_earth,visible_from_earth,hgs_lon,hgs_lat,hgc_lon,hgc_lat,solo_position_lat,solo_position_lon,solo_position_AU_distance,light_travel_time,file_request_id_used,GOES_class_time_of_flare,GOES_flux_time_of_flare,flare_id,earth_position_lon,earth_position_lat,earth_position_AU_distance
2021-12-31 19:42:00,20211231194222,2021-12-31,19:42,C8.1,Yes,,2021-12-31 19:39:34.000,2021-12-31 19:42:22.000,2021-12-31 19:46:10.000,-140.782839,19.950191,883.2,345.6,2021-12-31T19:38:48.249,2021-12-31T20:41:44.256,2021-12-31 19:46:28.250,27647.0,1983.0,231.0,927.0,495.0,False,247.0,49.0,67.0,799.0,431.0,240.44414499622965,900.072388,321.63324,873.5764858331722,340.5625444614683,True,71.5737595849507,19.48970166375801,216.4331917382299,19.48970166375801,-0.3840470608978883,-11.478746818683192,0.9977952780813916,-7.194852,2112310002.0,C8.2,8.1711123129935e-06,2112311946.0,0.0,-1.6749938138133764,1.0047915112824328
2022-01-18 17:38:00,20220118174400,2022-01-18,17:38,M1.2,Yes,M1.5,2022-01-18 17:01:00.000,2022-01-18 17:44:00.000,2022-01-18 18:10:00.000,-35.60892,8.0,792.74658,182.84988,2022-01-18T17:28:07.965,2022-01-18T17:53:39.968,2022-01-18 17:39:07.967,69631.0,4863.0,399.0,927.0,495.0,False,247.0,49.0,67.0,799.0,431.0,239.41610959291225,1083.401123,192.514145,983.4442694594752,207.45973103247357,True,73.06250226953378,10.069444323113643,342.04497403359863,10.069444323113643,-1.3562658118046438,-16.54134427791928,0.9322737648689562,25.858186,2201180023.0,M1.5,1.5293571777874604e-05,2201181739.0,0.0,-1.4169273726537748,1.0048477063073615
2022-01-28 19:31:00,20220128193400,2022-01-28,19:31,C2.8,Yes,C2.7,2022-01-28 19:22:00.000,2022-01-28 19:34:00.000,2022-01-28 19:40:00.000,115.43594,17.0,-335.046,372.099912,2022-01-28T18:57:08.753,2022-01-28T19:42:24.754,2022-01-28 19:31:36.753,15871.0,1855.0,463.0,863.0,495.0,False,247.0,49.0,67.0,799.0,431.0,244.3627364684527,-22.423338,395.276031,-309.0755279643927,404.6991261104607,True,-19.531057299753343,19.020411659449543,116.7513926745056,19.020411659449547,-1.9503752626471127,-18.30055798199805,0.8728289364946522,55.88125,2201280056.0,C2.8,2.761081532298704e-06,2201281931.0,0.0,-1.271737488154276,1.0048793219995924
2022-01-28 20:35:00,20220128203500,2022-01-28,20:35,B5.3,Yes,B5.3,2022-01-28 20:27:00.000,2022-01-28 20:35:00.000,2022-01-28 20:42:00.000,177.84163,26.0,587.294868,491.49984,,,,,,,,,,,,,,,,,,,,,,,,,-1.9526017288458495,-18.30439373192265,0.8725236705487106,,,,,,0.0,-1.271097224073257,1.0048794614197194
2022-01-28 20:49:00,20220128204900,2022-01-28,20:49,B6.5,Yes,B6.5,2022-01-28 20:42:00.000,2022-01-28 20:49:00.000,2022-01-28 20:58:00.000,135.70448,0.0,0.0,98.382186,,,,,,,,,,,,,,,,,,,,,,,,,-1.953196160372449,-18.305496210018934,0.8724579638206683,,,,,,0.0,-1.2709571663055996,1.0048794919178723
2022-01-29 23:00:00,20220129230859,2022-01-29,23:00,M1,Yes,,2022-01-29 22:41:19.000,2022-01-29 23:08:59.000,2022-01-29 23:26:20.000,110.46368,17.657099,-177.5,388.3,,,,,,,,,,,,,,,,,,,,,,,,,-2.020154411900426,-18.421371131380706,0.8649907162067452,,,,,,0.0,-1.2552406839415235,1.0048829142463016
2022-02-03 20:42:00,20220203204300,2022-02-03,20:42,C1.3,Yes,C1.3,2022-02-03 20:37:00.000,2022-02-03 20:43:00.000,2022-02-03 20:48:00.000,117.752506,15.0,823.5801,300.180012,2022-02-03T20:37:56.549,2022-02-03T20:46:56.550,2022-02-03 20:41:32.549,3455.0,927.0,607.0,991.0,495.0,False,271.0,49.0,67.0,799.0,431.0,242.86319788574963,1172.042969,312.058533,930.4339038583882,296.55183759189174,True,70.49484176002811,14.889563756686483,127.13911096868124,14.88956375668648,-2.3286635803003524,-18.711185059990044,0.8288933624090737,78.269572,2202030053.0,C1.4,1.3673065950570162e-06,2202032041.0,0.0,-1.1845915442505257,1.0048982983859374
2022-02-05 17:00:00,20220205170932,2022-02-05,17:00,C2.1,Yes,,2022-02-05 16:46:20.000,2022-02-05 17:09:32.000,2022-02-05 17:27:32.000,120.483596,15.513482,960.0,268.8,2022-02-05T16:55:04.722,2022-02-05T17:37:40.726,2022-02-05 17:01:32.723,3199.0,399.0,123.0,863.0,543.0,False,247.0,49.0,67.0,799.0,431.0,238.61852118643523,1176.779663,388.842407,916.295709060902,355.31180158601313,True,70.30344449994674,18.260078333343177,102.6257799885941,18.260078333343177,-2.447735285871671,-18.706969359123946,0.814199491876595,85.771066,2202050035.0,C2.1,2.1474124878295697e-06,2202051701.0,0.0,-1.1580005766353167,1.0049040886780858
2022-02-08 21:40:00,20220208213810,2022-02-08,21:40,C5.1,Yes,,2022-02-08 21:36:10.000,2022-02-08 21:38:10.000,2022-02-08 21:39:34.000,29.636557,-21.089387,576.0,-268.8,2022-02-08T21:33:24.097,2022-02-08T22:13:36.102,2022-02-08 21:40:52.098,27647.0,1983.0,271.0,927.0,495.0,False,247.0,49.0,67.0,799.0,431.0,240.08116349097736,1057.195068,-365.081818,680.709136415249,-236.35560576714732,True,47.37990320728608,-18.49688410722014,37.64662120447445,-18.49688410722014,-2.6575438672636507,-18.526490327891054,0.7873571876646578,99.426382,2202080013.0,C5.2,5.169662017578958e-06,2202082140.0,0.0,-1.1119815958113808,1.004914109499712
2022-03-30 17:30:00,20220330173256,2022-03-30,17:30,X1.4,Yes,,2022-03-30 17:23:06.000,2022-03-30 17:32:56.000,2022-03-30 17:54:31.000,85.552321,13.721482,491.5,319.0,2022-03-30T17:18:23.999,2022-03-30T17:26:16.000,2022-03-30 17:25:15.999,1376255.0,221183.0,59391.0,12799.0,1855.0,True,303.0,49.0,64.0,799.0,431.0,342.3870664918652,-2513.287598,612.949585,495.0937721394659,307.89393952543514,True,31.81237603507933,13.024986058456976,85.57358486291031,13.024986058456978,1.628825006370967,95.50934617856475,0.3353637346548113,330.958233,2203306666.0,M3.4,3.4235832572449e-05,2203301725.0,0.0,-0.39418553622089636,1.0050704125326875
2022-03-31 18:28:00,20220331182910,2022-03-31,18:28,M9.7,Yes,,2022-03-31 18:25:20.000,2022-03-31 18:29:10.000,2022-03-31 18:52:27.000,86.308666,13.397097,675.8,295.8,2022-03-31T18:20:44.158,2022-03-31T18:23:40.158,2022-03-31 18:22:40.158,1376255.0,311295.0,69631.0,17407.0,2431.0,True,303.0,49.0,67.0,799.0,431.0,391.64682127960106,-2231.797607,514.596741,689.4069471169239,267.8030803259345,True,46.9787542428577,11.71077504348682,87.02359052788778,11.71077504348682,2.056461148681913,100.7201952378862,0.3420703729546255,327.776231,2203315831.0,M3.6,3.5848523111781105e-05,2203311822.0,0.0,-0.37919935507431823,1.0050736758350345
2022-03-31 19:32:00,20220331193110,2022-03-31,19:32,C5,Yes,,2022-03-31 19:30:10.000,2022-03-31 19:31:10.000,2022-03-31 19:34:46.000,-0.396591000000001,-21.294999,-576.0,-268.8,2022-03-31T18:36:24.160,2022-03-31T19:50:56.168,2022-03-31 19:34:12.166,1376255.0,118783.0,7423.0,1087.0,543.0,True,303.0,49.0,67.0,799.0,431.0,283.63604651279803,-2130.368652,500.592896,729.4940621099234,259.6848211377517,True,50.6514369123822,11.535265460750692,90.04100056973891,11.535265460750692,2.075898416471785,100.96289653809512,0.3424213253942173,327.651797,2203311030.0,M5.9,5.860851160832681e-05,2203311934.0,0.0,-0.3785590909932983,1.0050738152551613
2022-05-11 18:35:00,20220511183411,2022-05-11,18:35,M2.6,Yes,,2022-05-11 18:33:11.000,2022-05-11 18:34:11.000,2022-05-11 18:41:11.000,178.837733,-18.752891,-576.0,-268.8,2022-05-11T18:13:47.964,2022-05-11T19:43:15.973,2022-05-11 18:42:35.967,221183.0,17407.0,1727.0,1215.0,543.0,False,271.0,45.0,61.0,799.0,431.0,290.3672034892208,-1028.967651,-364.924469,,,False,102.91170527360806,-16.04347659660992,321.2784685172407,-16.04347659660992,3.195318306708547,164.95105306686574,0.7933490802398683,108.035066,2205119242.0,M2.7,2.672471418918576e-05,2205111842.0,0.0,0.21151428855837118,1.0052023061512447
2022-05-15 00:01:00,20220515000135,2022-05-15,00:01,M2.3,Yes,,2022-05-15 00:00:23.000,2022-05-15 00:01:35.000,2022-05-15 00:02:23.000,86.644936,11.284375,-960.0,192.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0147948731227623,165.27186326238746,0.8200080552901701,,,,,,0.0,0.2579934591905797,1.0052124271810874
2022-09-12 23:45:00,20220912234508,2022-09-12,23:45,M1.8,Yes,,2022-09-12 23:41:08.000,2022-09-12 23:45:08.000,2022-09-13 15:57:32.000,54.702864,17.242614,576.0,192.0,2022-09-12T23:23:04.001,2022-09-13T00:07:12.005,2022-09-12 23:39:28.002,1471.0,183.0,135.0,863.0,463.0,False,303.0,49.0,57.0,735.0,399.0,232.5934960547564,509.747162,-526.428284,,,False,174.38981090639396,-24.60520055917368,189.9325140083037,-24.60520055917368,-5.0262036454063,153.1256267780935,0.6245848268641926,190.822068,2209122375.0,M1.8,1.7789603589335456e-05,2209122339.0,0.0,2.000952353770467,1.0055919636217436
2022-09-16 15:51:00,20220916155736,2022-09-16,15:51,M6.7,Yes,,2022-09-16 15:33:45.000,2022-09-16 15:57:36.000,2022-09-16 16:26:15.000,55.224791,17.806108,922.0,298.1,2022-09-16T15:45:59.557,2022-09-16T16:34:43.562,2022-09-16 15:55:15.558,1114111.0,139263.0,19455.0,9727.0,2943.0,True,303.0,45.0,61.0,735.0,399.0,254.682595702962,-1528.555542,570.750916,883.2750852715978,286.57255828642747,True,78.10787255177934,19.08439981541954,45.09150690341823,19.08439981541954,-5.887392279801097,156.1853850306034,0.5809911912535873,212.2864,2209165872.0,M6.2,6.20414357399568e-05,2209161555.0,0.0,2.0538341652128667,1.0056034788528558
2022-09-17 20:43:00,20220917204444,2022-09-17,20:43,M2.6,Yes,,2022-09-17 20:36:44.000,2022-09-17 20:44:44.000,2022-09-17 20:57:44.000,37.067556,21.927518,883.2,345.6,2022-09-17T20:05:23.334,2022-09-17T21:05:35.341,2022-09-17 20:34:59.338,1376255.0,221183.0,34815.0,2687.0,463.0,True,303.0,45.0,61.0,735.0,399.0,256.89985045591646,-1363.884399,624.40863,,,False,99.75112157902596,18.321938739652897,50.967418179456914,18.321938739652897,-6.177341627351315,157.4069820749004,0.5662482025079496,219.457203,2209178695.0,M2.6,2.605891859275289e-05,2209172034.0,0.0,2.0711613119056844,1.005607251910042
2022-09-18 22:11:00,20220918221129,2022-09-18,22:11,C3.0,Yes,,2022-09-18 22:10:29.000,2022-09-18 22:11:29.000,2022-09-18 22:12:29.000,-65.2945286,-24.26314,-38.4,-499.2,,,,,,,,,,,,,,,,,,,,,,,,,-5.913292001146755,158.65643646534727,0.551730911066914,,,,,,0.0,2.08644761684028,1.0056105805655737
2022-09-23 18:02:00,20220923180908,2022-09-23,18:02,M1.7,Yes?,,2022-09-23 17:47:56.000,2022-09-23 18:09:08.000,2022-09-23 19:32:56.000,157.423356,18.114565,-883.2,268.8,,,,,,,,,,,,,,,,,,,,,,,,,-6.891761926933506,165.74122459154012,0.4882924907379755,,,,,,0.0,2.155986298515688,1.0056257228984269
2022-09-30 16:24:00,20220930162356,2022-09-30,16:24,M3.0,Yes,,2022-09-30 16:12:56.000,2022-09-30 16:23:56.000,2022-09-30 16:56:08.000,58.264093,22.019764,-883.2,345.6,2022-09-30T16:06:08.391,2022-09-30T17:09:32.397,2022-09-30 16:14:52.392,1015807.0,118783.0,15871.0,3455.0,671.0,False,303.0,45.0,57.0,735.0,399.0,346.91751567809507,2287.453125,917.804321,-908.5630939048716,358.4384292751118,True,-91.38275863202524,21.51902828125281,50.62582521671631,21.51902828125281,-9.044976162558644,-177.41067165706897,0.3969121210203766,302.852197,2209303250.0,M3.0,2.970446621475276e-05,2209301614.0,0.0,2.255847486903659,1.0056474680813559
2022-10-02 20:23:00,20221002202353,2022-10-02,20:23,X1.1,Yes,,2022-10-02 20:07:29.000,2022-10-02 20:23:53.000,2022-10-02 21:35:53.000,46.86813,23.863153,-806.4,345.6,2022-10-02T19:49:16.520,2022-10-02T20:57:36.527,2022-10-02 20:17:48.523,34815.0,3455.0,335.0,863.0,463.0,False,247.0,45.0,57.0,735.0,399.0,224.21747421485463,2440.695801,954.276733,-897.6405553238001,332.8507704563372,True,-83.59837085553573,21.00559291352469,29.79083546135984,21.00559291352469,-9.186781616694333,-169.64223420997402,0.3692773503234084,316.399523,2210028604.0,X1.1,0.0001064976240741,2210022017.0,0.0,2.28705035672757,1.0056542626341063
2022-10-10 16:12:00,20221010161910,2022-10-10,16:12,M2.4,Yes,,2022-10-10 16:18:22.000,2022-10-10 16:19:10.000,2022-10-10 16:20:22.000,39.428913,26.44344,422.4,345.6,2022-10-10T15:59:27.936,2022-10-10T17:26:59.945,2022-10-10 16:08:51.937,59391.0,4351.0,671.0,863.0,463.0,False,247.0,45.0,57.0,735.0,399.0,222.668059694376,-3042.699219,1119.410156,,,False,144.13442258199987,20.028058928974225,154.24623732034064,20.028058928974225,-6.110312367023984,-128.58444613561943,0.2990969032865219,350.318693,2210101368.0,M2.4,2.410041815892328e-05,2210101608.0,0.0,2.3997868556199107,1.0056788114686512
2022-10-19 21:44:00,20221019214500,2022-10-19,21:44,C4.2,Yes?,C4.2,2022-10-19 21:40:00.000,2022-10-19 21:45:00.000,2022-10-19 21:50:00.000,-111.53387,0.0,0.0,-92.96292,2022-10-19T21:35:36.372,2022-10-19T21:55:04.374,2022-10-19 21:39:40.372,139263.0,14847.0,2687.0,1215.0,463.0,False,231.0,45.0,57.0,735.0,399.0,222.9560557341169,2365.551025,-661.190186,-265.384475260973,-273.7939084463263,True,-16.23951677199551,-11.153955126897348,232.12376963699887,-11.15395512689735,3.720427041516253,-72.59817681906009,0.3336591794951482,330.384874,2210198308.0,C4.2,4.200574494461762e-06,2210192139.0,0.0,2.532761701948446,1.0057077672862722
2022-10-25 19:00:00,20221025190035,2022-10-25,19:00,C4.9,Yes?,,2022-10-25 18:59:35.000,2022-10-25 19:00:35.000,2022-10-25 19:03:23.000,82.896525,25.481004,-883.2,422.4,2022-10-25T18:51:05.969,2022-10-25T19:36:57.974,2022-10-25 18:58:09.970,77823.0,4863.0,543.0,863.0,463.0,False,247.0,45.0,57.0,735.0,399.0,226.31513091362743,-1009.341309,783.456421,-849.5960895272437,399.4050268737359,True,-77.35067527052053,25.62396338712841,93.36620847767288,25.6239633871284,7.330375851280164,-49.47436799690894,0.4045784584462928,293.540925,2210257576.0,C4.9,4.922897915093927e-06,2210251858.0,0.0,2.6175566761796576,1.0057262317393385
2022-11-10 18:14:00,20221110181532,2022-11-10,18:14,B9.7,Yes,,2022-11-10 18:13:44.000,2022-11-10 18:15:32.000,2022-11-10 18:19:20.000,-37.4549477,10.166295,38.4,115.2,2022-11-10T18:09:40.067,2022-11-10T18:15:32.067,2022-11-10 18:12:04.067,1599.0,399.0,247.0,863.0,431.0,False,271.0,45.0,57.0,735.0,399.0,226.6386173673617,645.899536,139.403778,35.74099528122708,169.33388215405216,True,2.1635507663887137,13.385523023755953,322.3417431594347,13.385523023755956,9.146470479147142,-22.68595670329853,0.6113627744800719,187.75446,2211102195.0,B9.6,9.55272753344616e-07,2211101812.0,0.0,2.847591555541757,1.005776322776833
2022-11-12 18:02:00,20221112180210,2022-11-12,18:02,C6.5,Yes,,2022-11-12 18:01:46.000,2022-11-12 18:02:10.000,2022-11-12 18:06:58.000,-39.885125,9.6244808,422.4,115.2,2022-11-12T17:58:51.861,2022-11-12T18:07:39.862,2022-11-12 18:00:31.861,69631.0,8703.0,4863.0,2687.0,735.0,False,247.0,45.0,57.0,735.0,399.0,227.41858073008405,1102.22937,185.051224,428.6441671527967,174.41656712768307,True,26.89130805855012,13.130228038032069,320.80875658896616,13.130228038032069,9.079082825956933,-21.2405553275849,0.634271298791495,176.081981,2211124837.0,C6.5,6.548790224769618e-06,2211121800.0,0.0,2.876283389672772,1.005782570541273
2022-11-13 19:08:00,20221113190834,2022-11-13,19:08,C2.2,Yes,,2022-11-13 19:06:10.000,2022-11-13 19:08:34.000,2022-11-13 19:12:58.000,-36.100075,13.583095,652.8,192.0,,,,,,,,,,,,,,,,,,,,,,,,,7.754766144735042,-19.957193247206924,0.648639021670535,,,,,,0.0,2.8913496038295294,1.005785851271136
2022-11-13 22:15:00,20221113222300,2022-11-13,22:15,C2.0,Yes,C2.1,2022-11-13 22:12:00.000,2022-11-13 22:23:00.000,2022-11-13 22:27:00.000,-31.48511,24.0,680.1483,364.81251,,,,,,,,,,,,,,,,,,,,,,,,,7.747709733106858,-19.882280295768762,0.6500755671435129,,,,,,0.0,2.8932203754413033,1.0057862586393196
2022-11-14 19:27:00,20221114192810,2022-11-14,19:27,C5.1,Yes,,2022-11-14 19:24:58.000,2022-11-14 19:28:10.000,2022-11-14 19:29:58.000,-38.764932,22.542656,729.6,345.6,2022-11-14T19:06:04.184,2022-11-14T19:58:08.189,2022-11-14 19:25:20.186,38911.0,5375.0,991.0,863.0,495.0,False,271.0,45.0,57.0,735.0,399.0,277.03155642527105,1320.987305,516.106079,763.2224209289185,351.5137871300598,True,58.38199093226615,22.74793627993194,325.1578599965087,22.74793627993194,8.983973154352574,-19.99651605029044,0.6570582843822212,164.441121,2211149211.0,C5.1,5.123133178130956e-06,2211141925.0,0.0,2.905945624051717,1.005789029614343
2022-11-14 21:24:00,20221114212420,2022-11-14,21:24,C2.6,Yes,,2022-11-14 21:14:20.000,2022-11-14 21:24:20.000,2022-11-14 21:30:20.000,-30.451276,22.150716,806.4,345.6,2022-11-14T21:10:16.097,2022-11-14T21:26:16.099,2022-11-14 21:12:44.097,10751.0,1855.0,671.0,863.0,463.0,False,271.0,45.0,57.0,735.0,399.0,277.03155642527105,1327.634888,517.813354,777.2090856061475,350.39300178382246,True,60.0350706362169,22.603274169564383,325.8277735482412,22.603274169564383,8.980117378352006,-19.95577578834559,0.6578665819397324,164.055741,2211148609.0,C2.6,2.601630058052251e-06,2211142112.0,0.0,2.9071161068248896,1.0057892844917626
2022-11-18 18:54:00,20221118190500,2022-11-18,18:54,C4.6,Yes,C4.6,2022-11-18 18:44:00.000,2022-11-18 19:05:00.000,2022-11-18 19:17:00.000,-145.494,0.0,0.0,-41.4234312,2022-11-18T18:33:04.484,2022-11-18T19:50:48.492,2022-11-18 19:00:00.486,27647.0,2175.0,231.0,799.0,463.0,False,231.0,45.0,57.0,735.0,399.0,226.53177527957823,1104.94873,394.475189,597.3763970713202,323.8416079600105,True,41.17503907628464,21.265637220569037,255.4559239066901,21.265637220569037,8.746259558551653,-18.1907650354662,0.6985341280821881,143.330449,2211183308.0,C4.6,4.635191999113886e-06,2211181900.0,0.0,2.963239255177476,1.0058015055372678
2022-11-18 22:04:00,20221118220400,2022-11-18,22:04,C1.9,Yes,C1.8,2022-11-18 21:59:00.000,2022-11-18 22:04:00.000,2022-11-18 22:08:00.000,-107.27906,20.0,588.025272,303.082254,2022-11-18T21:57:36.505,2022-11-18T22:06:28.506,2022-11-18 22:01:56.506,8703.0,799.0,463.0,863.0,431.0,False,231.0,45.0,57.0,735.0,399.0,226.53177527957823,-627.816101,-483.87027,-682.6819107003976,-244.43049203627703,True,-46.00172671694605,-12.86975224370019,166.61382222162146,-12.869752243700187,8.737808177155603,-18.144765128776957,0.6997938122765711,142.699901,2211187009.0,C1.9,1.869315156000084e-06,2211182201.0,0.0,2.9651400391680403,1.0058019194407697
2022-12-09 22:42:00,20221209224200,2022-12-09,22:42,C5.0,Yes,C5.0,2022-12-09 22:38:00.000,2022-12-09 22:42:00.000,2022-12-09 22:46:00.000,-56.40124,13.0,132.642876,223.670688,2022-12-09T22:39:08.371,2022-12-09T23:06:20.374,2022-12-09 22:41:24.372,51199.0,6399.0,1087.0,991.0,463.0,False,271.0,45.0,57.0,735.0,399.0,227.2550094784393,501.260742,191.959961,184.20922629132252,274.71893619369035,True,11.301474352875076,16.08869784987181,306.8029247232785,16.08869784987181,6.974405195710274,-16.553635416673558,0.86317628828311,59.465563,2212097930.0,C5.1,5.0875974011432845e-06,2212092241.0,0.0,3.268044974252107,1.0058678782314656
2022-12-13 19:48:00,20221213194853,2022-12-13,19:48,C1.0,Yes,,2022-12-13 19:48:17.000,2022-12-13 19:48:53.000,2022-12-13 19:52:05.000,-25.632458,-15.644229,960.0,-268.8,2022-12-13T19:04:12.350,2022-12-13T20:11:44.357,2022-12-13 19:54:28.355,1855.0,167.0,99.0,863.0,463.0,False,231.0,45.0,57.0,735.0,399.0,223.39139725895475,1089.892456,-262.409668,927.856594154889,-230.05359815899712,True,71.1518733080949,-13.427101695128846,315.47704617792203,-13.427101695128846,6.612024972829239,-17.10115250865414,0.8838066094579402,49.111021,2212134274.0,C2.0,1.981911282200599e-06,2212131954.0,0.0,3.323928023574365,1.0058800469944231
2022-12-13 23:17:00,20221213232500,2022-12-13,23:17,C3.0,Yes,C2.9,2022-12-13 23:12:00.000,2022-12-13 23:25:00.000,2022-12-13 23:33:00.000,-33.41629,-15.0,936.24342,-250.96521,2022-12-13T23:12:20.376,2022-12-13T23:52:12.381,2022-12-13 23:23:48.378,1983.0,183.0,91.0,799.0,463.0,False,231.0,45.0,57.0,735.0,399.0,223.39139725895475,1089.148926,-263.577728,927.8371514790598,-231.1889984666035,True,71.12336110119801,-13.494014163228762,313.53323236909233,-13.494014163228762,6.5983460295168825,-17.124812283718427,0.8845238875673198,48.611968,2212133092.0,C3.0,2.997514229718945e-06,2212132323.0,0.0,3.3260188859639745,1.0058805022882753
2022-12-14 19:09:00,20221214191100,2022-12-14,19:09,C3.0,Yes,C3.8,2022-12-14 19:03:00.000,2022-12-14 19:11:00.000,2022-12-14 19:16:00.000,-128.31338,0.0,0.0,14.3676852,2022-12-14T19:03:24.401,2022-12-14T19:16:08.402,2022-12-14 19:09:00.401,10751.0,1855.0,671.0,863.0,431.0,False,247.0,45.0,57.0,735.0,399.0,275.25307361291715,924.205322,-409.430603,682.5688820506602,-318.96231134048145,True,47.84782968914592,-19.614776342911544,279.41382456615275,-19.61477634291154,6.520749957207439,-17.262733921363804,0.8885109670499632,46.597646,2212148368.0,C3.8,3.848751475743484e-06,2212141909.0,0.0,3.3379438044732206,1.0058830989881402
2022-12-14 19:33:00,20221214193300,2022-12-14,19:33,C6.4,Yes,C6.4,2022-12-14 19:27:00.000,2022-12-14 19:33:00.000,2022-12-14 19:38:00.000,-83.53297,-20.0,649.3824,-324.666396,2022-12-14T19:21:12.403,2022-12-14T20:00:00.407,2022-12-14 19:31:56.404,23551.0,2431.0,271.0,799.0,463.0,False,247.0,45.0,57.0,735.0,399.0,275.25307361291715,952.800964,-376.880585,718.7892228042749,-294.236370320698,True,50.680273995764615,-18.06042999556473,282.03644429436287,-18.060429995564725,6.519246015038303,-17.26546803687347,0.8885868780879471,46.521623,2212145471.0,C6.4,6.402145572792506e-06,2212141931.0,0.0,3.338183903503549,1.0058831512706878
2022-12-14 20:55:00,20221214205659,2022-12-14,20:55,M2.2,Yes,,2022-12-14 20:54:59.000,2022-12-14 20:56:59.000,2022-12-14 20:57:35.000,-83.530389,-21.305003,652.8,-345.6,2022-12-14T20:35:12.411,2022-12-14T21:18:12.415,2022-12-14 20:56:56.413,126975.0,19455.0,2687.0,927.0,463.0,False,247.0,45.0,57.0,735.0,399.0,275.25307361291715,935.905518,-403.89267,699.6307109858658,-316.8944438332909,True,49.40350236444292,-19.47726360601259,279.9819808760863,-19.477263606012592,6.513671000421271,-17.275623055849223,0.8888678249581151,46.41212,2212145701.0,M2.3,2.2618552975473e-05,2212142056.0,0.0,3.3390042418574213,1.0058833299027254
2022-12-14 22:06:00,20221214220600,2022-12-14,22:06,M4.5,Yes,M4.5,2022-12-14 21:57:00.000,2022-12-14 22:06:00.000,2022-12-14 22:17:00.000,-81.90539,-21.0,677.91918,-341.010504,2022-12-14T21:34:00.417,2022-12-14T22:48:20.424,2022-12-14 22:05:48.420,344063.0,43007.0,3967.0,863.0,463.0,False,247.0,45.0,57.0,735.0,399.0,275.25307361291715,985.09082,-367.088959,773.2547155012554,-296.6648050699417,True,56.40715797590955,-18.15596138284345,286.3555545413992,-18.15596138284345,6.509153208111106,-17.2838751729322,0.8890949743213784,46.293178,2212144919.0,M4.5,4.540924055618234e-05,2212142205.0,0.0,3.3397145348222166,1.0058834845719289
2022-12-16 19:06:00,20221216191100,2022-12-16,19:06,C9.1,Yes,C9.1,2022-12-16 19:02:00.000,2022-12-16 19:11:00.000,2022-12-16 19:18:00.000,-81.65412,-20.0,876.78138,-328.51983,2022-12-16T19:01:44.002,2022-12-16T19:39:12.006,2022-12-16 19:06:44.002,43007.0,5375.0,1471.0,991.0,463.0,False,303.0,45.0,57.0,735.0,399.0,264.1731027964911,1050.270142,-319.117035,903.9013810510252,-283.1942838321915,True,70.29844343382935,-16.777336309174352,275.5358926703854,-16.777336309174352,6.331315150874973,-17.62427912580648,0.8976710990087556,42.073794,2212164914.0,C9.1,9.10242488316726e-06,2212161906.0,0.0,3.366725675740608,1.0058893663585355
2022-12-17 19:46:00,20221217194746,2022-12-17,19:46,M1.0,Yes,,2022-12-17 19:42:46.000,2022-12-17 19:47:46.000,2022-12-17 20:33:46.000,121.843725,15.569996,-883.2,268.8,2022-12-17T19:28:16.155,2022-12-17T20:15:08.161,2022-12-17 19:49:48.158,55295.0,4863.0,495.0,927.0,463.0,False,247.0,45.0,57.0,735.0,399.0,226.1992124814872,-714.265381,422.664886,-796.0937656415626,458.32722349754135,True,-66.84933175591914,27.521485374948025,124.81992613222504,27.521485374948025,6.233133766442036,-17.82439750146716,0.9021057154279368,39.700088,2212178806.0,M1.1,1.0913767255260607e-05,2212171949.0,0.0,3.381531782614439,1.005892590448972
2022-12-21 20:45:00,20221221204446,2022-12-21,20:45,C4.8,Yes,,2022-12-21 20:43:58.000,2022-12-21 20:44:46.000,2022-12-21 20:45:58.000,110.329895,24.05073,-422.4,422.4,2022-12-21T20:14:04.558,2022-12-21T21:18:36.565,2022-12-21 20:51:04.562,8703.0,1087.0,495.0,863.0,463.0,False,231.0,45.0,57.0,735.0,399.0,212.8666666666667,-147.255569,293.850952,-417.3933199623134,391.3284097375768,True,-27.388111181551665,22.02539337874178,111.0273068018455,22.025393378741786,5.844195910969743,-18.689767395036995,0.9176515398978976,31.846713,2212216423.0,C5.0,4.9621830839896575e-06,2212212051.0,0.0,3.4397457933567397,1.005905266788329
