Flare_ID,Date,Time (UT),flare_class,EO_tstart,EO_tpeak,EO_tend,EO_xcen,EO_ycen,depec_file
20240417232400,2024-04-17,23:24:00,C7.7,2024-04-17 23:23:42,2024-04-17 23:24:03,2024-04-17 23:25:47,,,eovsa.spec.flare_id_20240417232400.fits
20240418005800,2024-04-18,00:58:00,C5.6,2024-04-18 00:57:40,2024-04-18 00:58:10,2024-04-18 01:01:09,,,eovsa.spec.flare_id_20240418005800.fits
20240418011800,2024-04-18,01:18:00,C6.5,2024-04-18 01:17:39,2024-04-18 01:20:31,2024-04-18 01:21:51,,,eovsa.spec.flare_id_20240418011800.fits
20240418162700,2024-04-18,16:27:00,C9.9,2024-04-18 16:18:02,2024-04-18 16:23:33,2024-04-18 16:30:27,,,eovsa.spec.flare_id_20240418162700.fits
20240418191700,2024-04-18,19:17:00,C3.5,2024-04-18 19:16:07,2024-04-18 19:17:40,2024-04-18 19:18:36,-238.8,-147.3,eovsa.spec.flare_id_20240418191700.fits
20240418194200,2024-04-18,19:42:00,M1.6,2024-04-18 19:40:00,2024-04-18 19:42:00,2024-04-18 19:44:00,-237.3,-150.5,eovsa.spec.flare_id_20240418194200.fits
20240419011000,2024-04-19,01:10:00,C3.0,2024-04-19 01:10:03,2024-04-19 01:10:41,2024-04-19 01:11:07,,,eovsa.spec.flare_id_20240419011000.fits
20240419150100,2024-04-19,15:01:00,C4.4,2024-04-19 15:00:24,2024-04-19 15:01:43,2024-04-19 15:04:59,,,eovsa.spec.flare_id_20240419150100.fits
20240419184700,2024-04-19,18:47:00,C2.5,2024-04-19 18:46:44,2024-04-19 18:47:05,2024-04-19 18:47:51,-66.7,-187.7,eovsa.spec.flare_id_20240419184700.fits
20240420010100,2024-04-20,01:01:00,C4.8,2024-04-20 01:00:53,2024-04-20 01:01:58,2024-04-20 01:03:11,,,eovsa.spec.flare_id_20240420010100.fits
20240420181200,2024-04-20,18:12:00,C2.7,2024-04-20 18:09:59,2024-04-20 18:12:13,2024-04-20 18:18:21,,,eovsa.spec.flare_id_20240420181200.fits
20240420190900,2024-04-20,19:09:00,C2.5,2024-04-20 19:07:59,2024-04-20 19:08:52,2024-04-20 19:13:14,,,eovsa.spec.flare_id_20240420190900.fits
20240420215500,2024-04-20,21:55:00,C4.9,2024-04-20 21:43:24,2024-04-20 21:58:32,2024-04-20 22:14:46,,,eovsa.spec.flare_id_20240420215500.fits
20240421151100,2024-04-21,15:11:00,M2.2,2024-04-21 15:09:11,2024-04-21 15:11:37,2024-04-21 15:12:31,,,eovsa.spec.flare_id_20240421151100.fits
20240421205100,2024-04-21,20:51:00,C5.4,2024-04-21 20:51:19,2024-04-21 20:54:06,2024-04-21 20:57:19,,,eovsa.spec.flare_id_20240421205100.fits
20240421214800,2024-04-21,21:48:00,M3.4,2024-04-21 21:47:41,2024-04-21 21:48:38,2024-04-21 21:55:22,,,eovsa.spec.flare_id_20240421214800.fits
20240422003500,2024-04-22,00:35:00,C6.5,2024-04-22 00:34:49,2024-04-22 00:35:43,2024-04-22 00:37:33,,,eovsa.spec.flare_id_20240422003500.fits
20240422151500,2024-04-22,15:15:00,M1.6,2024-04-22 15:09:18,2024-04-22 15:15:06,2024-04-22 15:15:38,,,eovsa.spec.flare_id_20240422151500.fits
20240422154500,2024-04-22,15:45:00,M2.8,2024-04-22 15:45:50,2024-04-22 15:45:42,2024-04-22 15:55:49,,,eovsa.spec.flare_id_20240422154500.fits
20240422162700,2024-04-22,16:27:00,M1.1,2024-04-22 16:26:42,2024-04-22 16:27:17,2024-04-22 16:28:45,,,eovsa.spec.flare_id_20240422162700.fits
20240422211300,2024-04-22,21:13:00,M1.5,2024-04-22 21:12:28,2024-04-22 21:13:25,2024-04-22 21:20:19,,,eovsa.spec.flare_id_20240422211300.fits
20240423162500,2024-04-23,16:25:00,C6.2,2024-04-23 16:24:25,2024-04-23 16:24:44,2024-04-23 16:27:37,,,eovsa.spec.flare_id_20240423162500.fits
20240423174000,2024-04-23,17:40:00,M2.9,2024-04-23 17:35:33,2024-04-23 17:40:27,2024-04-23 17:42:26,,,eovsa.spec.flare_id_20240423174000.fits
20240423180700,2024-04-23,18:07:00,C7.1,2024-04-23 18:05:50,2024-04-23 18:07:35,2024-04-23 18:08:27,,,eovsa.spec.flare_id_20240423180700.fits
20240423202100,2024-04-23,20:21:00,C3.5,2024-04-23 20:19:00,2024-04-23 20:21:00,2024-04-23 20:23:00,,,eovsa.spec.flare_id_20240423202100.fits
20240423210500,2024-04-23,21:05:00,C7.4,2024-04-23 21:04:31,2024-04-23 21:05:00,2024-04-23 21:05:16,,,eovsa.spec.flare_id_20240423210500.fits
20240424002200,2024-04-24,00:22:00,M1.8,2024-04-24 00:19:27,2024-04-24 00:22:00,2024-04-24 00:27:53,,,eovsa.spec.flare_id_20240424002200.fits
20240425011500,2024-04-25,01:15:00,C4.8,2024-04-25 01:12:02,2024-04-25 01:15:37,2024-04-25 01:23:47,,,eovsa.spec.flare_id_20240425011500.fits
20240425013100,2024-04-25,01:31:00,C8.7,2024-04-25 01:29:10,2024-04-25 01:31:39,2024-04-25 01:34:09,,,eovsa.spec.flare_id_20240425013100.fits
20240427213900,2024-04-27,21:39:00,M3.0,2024-04-27 21:42:23,2024-04-27 21:39:27,2024-04-27 21:48:03,333.4,-49.6,eovsa.spec.flare_id_20240427213900.fits
20240428155500,2024-04-28,15:55:00,C6.4,2024-04-28 15:53:18,2024-04-28 15:55:21,2024-04-28 15:59:08,488.5,-47.3,eovsa.spec.flare_id_20240428155500.fits
20240428225600,2024-04-28,22:56:00,C7.7,2024-04-28 22:54:58,2024-04-28 22:56:05,2024-04-28 23:07:12,485.0,-82.8,eovsa.spec.flare_id_20240428225600.fits
20240429004600,2024-04-29,00:46:00,M2.5,2024-04-29 00:38:53,2024-04-29 00:46:26,2024-04-29 00:54:28,580.3,-66.9,eovsa.spec.flare_id_20240429004600.fits
20240429192200,2024-04-29,19:22:00,C8.5,2024-04-29 19:20:11,2024-04-29 19:22:45,2024-04-29 19:25:37,701.1,-55.6,eovsa.spec.flare_id_20240429192200.fits
20240429211900,2024-04-29,21:19:00,C1.6,2024-04-29 21:17:00,2024-04-29 21:19:00,2024-04-29 21:21:00,697.3,-70.5,eovsa.spec.flare_id_20240429211900.fits
20240430001400,2024-04-30,00:14:00,C1.0,2024-04-30 00:13:59,2024-04-30 00:14:38,2024-04-30 00:17:56,745.2,-67.7,eovsa.spec.flare_id_20240430001400.fits
20240430005500,2024-04-30,00:55:00,M1.6,2024-04-30 00:53:33,2024-04-30 01:08:24,2024-04-30 01:18:02,766.4,-81.1,eovsa.spec.flare_id_20240430005500.fits
20240502170000,2024-05-02,17:00:00,C6.4,2024-05-02 17:04:18,2024-05-02 17:00:47,2024-05-02 17:06:07,-768.0,-290.7,eovsa.spec.flare_id_20240502170000.fits
20240502181400,2024-05-02,18:14:00,C2.7,2024-05-02 18:14:03,2024-05-02 18:14:34,2024-05-02 18:17:13,-154.0,468.6,eovsa.spec.flare_id_20240502181400.fits
20240502185700,2024-05-02,18:57:00,C4.0,2024-05-02 18:55:14,2024-05-02 18:57:37,2024-05-02 18:57:51,,,eovsa.spec.flare_id_20240502185700.fits
20240502205500,2024-05-02,20:55:00,M2.8,2024-05-02 20:54:59,2024-05-02 20:55:25,2024-05-02 20:58:47,-178.5,470.5,eovsa.spec.flare_id_20240502205500.fits
20240503001400,2024-05-03,00:14:00,M2.7,2024-05-03 00:11:55,2024-05-03 00:14:22,2024-05-03 00:16:02,,,eovsa.spec.flare_id_20240503001400.fits
20240503161000,2024-05-03,16:10:00,C8.0,2024-05-03 16:09:49,2024-05-03 16:10:18,2024-05-03 16:14:08,-649.9,-303.3,eovsa.spec.flare_id_20240503161000.fits
20240503185200,2024-05-03,18:52:00,C7.5,2024-05-03 18:50:00,2024-05-03 18:52:00,2024-05-03 18:54:00,34.4,480.7,eovsa.spec.flare_id_20240503185200.fits
20240503233700,2024-05-03,23:37:00,M1.2,2024-05-03 23:30:27,2024-05-03 23:30:58,2024-05-03 23:38:02,87.4,475.0,eovsa.spec.flare_id_20240503233700.fits
20240504003200,2024-05-04,00:32:00,M1.6,2024-05-04 00:30:00,2024-05-04 00:32:00,2024-05-04 00:34:00,,,eovsa.spec.flare_id_20240504003200.fits
20240504160000,2024-05-04,16:00:00,C6.3,2024-05-04 15:48:45,2024-05-04 16:01:10,2024-05-04 16:05:14,230.3,478.6,eovsa.spec.flare_id_20240504160000.fits
20240504171500,2024-05-04,17:15:00,C9.1,2024-05-04 17:12:51,2024-05-04 17:17:26,2024-05-04 17:24:40,,,eovsa.spec.flare_id_20240504171500.fits
20240504174800,2024-05-04,17:48:00,C4.0,2024-05-04 17:47:31,2024-05-04 17:48:44,2024-05-04 17:52:48,-472.8,-292.4,eovsa.spec.flare_id_20240504174800.fits
20240504181800,2024-05-04,18:18:00,M1.3,2024-05-04 18:17:17,2024-05-04 18:17:54,2024-05-04 18:22:33,,,eovsa.spec.flare_id_20240504181800.fits
20240504191700,2024-05-04,19:17:00,C5.6,2024-05-04 19:12:40,2024-05-04 19:17:14,2024-05-04 19:25:34,243.4,460.3,eovsa.spec.flare_id_20240504191700.fits
20240504203800,2024-05-04,20:38:00,C4.4,2024-05-04 20:38:13,2024-05-04 20:39:00,2024-05-04 20:42:48,-443.4,-290.2,eovsa.spec.flare_id_20240504203800.fits
20240504214900,2024-05-04,21:49:00,C4.9,2024-05-04 21:43:27,2024-05-04 21:49:22,2024-05-04 21:55:15,218.6,459.5,eovsa.spec.flare_id_20240504214900.fits
20240504230500,2024-05-04,23:05:00,M3.2,2024-05-04 23:03:48,2024-05-04 23:04:51,2024-05-04 23:08:14,285.7,451.3,eovsa.spec.flare_id_20240504230500.fits
20240504234700,2024-05-04,23:47:00,M9.1,2024-05-04 23:30:28,2024-05-04 23:47:51,2024-05-04 23:58:55,,,eovsa.spec.flare_id_20240504234700.fits
20240505000700,2024-05-05,00:07:00,M2.2,2024-05-05 00:06:37,2024-05-05 00:07:07,2024-05-05 00:08:43,255.6,460.1,eovsa.spec.flare_id_20240505000700.fits
20240505003900,2024-05-05,00:39:00,M1.3,2024-05-05 00:35:41,2024-05-05 00:41:44,2024-05-05 00:49:47,,,eovsa.spec.flare_id_20240505003900.fits
20240505010600,2024-05-05,01:06:00,C9.0,2024-05-05 01:04:58,2024-05-05 01:06:38,2024-05-05 01:09:13,311.2,454.3,eovsa.spec.flare_id_20240505010600.fits
20240505012300,2024-05-05,01:23:00,M8.3,2024-05-05 01:16:25,2024-05-05 01:21:31,2024-05-05 01:26:52,352.2,448.5,eovsa.spec.flare_id_20240505012300.fits
20240505141400,2024-05-05,14:14:00,C7.5,2024-05-05 14:12:49,2024-05-05 14:14:12,2024-05-05 14:19:17,,,eovsa.spec.flare_id_20240505141400.fits
20240505163600,2024-05-05,16:36:00,M1.0,2024-05-05 16:35:16,2024-05-05 16:36:32,2024-05-05 16:38:15,-277.3,-277.8,eovsa.spec.flare_id_20240505163600.fits
20240505174300,2024-05-05,17:43:00,C5.2,2024-05-05 17:43:01,2024-05-05 17:48:32,2024-05-05 17:51:23,-277.4,-265.4,eovsa.spec.flare_id_20240505174300.fits
20240505180300,2024-05-05,18:03:00,C6.5,2024-05-05 18:02:48,2024-05-05 18:03:15,2024-05-05 18:08:29,363.2,444.2,eovsa.spec.flare_id_20240505180300.fits
20240505201900,2024-05-05,20:19:00,C6.7,2024-05-05 20:14:54,2024-05-05 20:19:41,2024-05-05 20:20:26,427.9,458.6,eovsa.spec.flare_id_20240505201900.fits
20240505222800,2024-05-05,22:28:00,C6.2,2024-05-05 22:22:39,2024-05-05 22:27:48,2024-05-05 22:34:32,,,eovsa.spec.flare_id_20240505222800.fits
20240506003300,2024-05-06,00:33:00,C4.0,2024-05-06 00:32:24,2024-05-06 00:34:21,2024-05-06 00:38:24,452.5,447.4,eovsa.spec.flare_id_20240506003300.fits
20240506010500,2024-05-06,01:05:00,M1.6,2024-05-06 01:03:13,2024-05-06 01:07:04,2024-05-06 01:09:09,481.3,440.0,eovsa.spec.flare_id_20240506010500.fits
20240506163100,2024-05-06,16:31:00,C1.6,2024-05-06 16:30:45,2024-05-06 16:31:13,2024-05-06 16:32:52,-81.4,-286.0,eovsa.spec.flare_id_20240506163100.fits
20240506170700,2024-05-06,17:07:00,C4.4,2024-05-06 17:06:34,2024-05-06 17:07:13,2024-05-06 17:09:40,563.7,433.1,eovsa.spec.flare_id_20240506170700.fits
20240506173500,2024-05-06,17:35:00,C2.7,2024-05-06 17:29:48,2024-05-06 17:33:28,2024-05-06 17:35:10,-69.6,-281.3,eovsa.spec.flare_id_20240506173500.fits
20240506181100,2024-05-06,18:11:00,C1.5,2024-05-06 18:10:42,2024-05-06 18:11:24,2024-05-06 18:13:33,575.6,440.3,eovsa.spec.flare_id_20240506181100.fits
20240506182100,2024-05-06,18:21:00,C3.7,2024-05-06 18:20:21,2024-05-06 18:21:06,2024-05-06 18:24:12,586.6,449.2,eovsa.spec.flare_id_20240506182100.fits
20240506185500,2024-05-06,18:55:00,C2.7,2024-05-06 18:54:08,2024-05-06 18:54:50,2024-05-06 18:56:40,555.0,459.9,eovsa.spec.flare_id_20240506185500.fits
20240506192500,2024-05-06,19:25:00,C9.5,2024-05-06 19:15:59,2024-05-06 19:24:29,2024-05-06 19:31:22,569.3,458.2,eovsa.spec.flare_id_20240506192500.fits
20240506200700,2024-05-06,20:07:00,C3.2,2024-05-06 19:57:59,2024-05-06 20:07:30,2024-05-06 20:13:36,,,eovsa.spec.flare_id_20240506200700.fits
20240506211500,2024-05-06,21:15:00,C3.3,2024-05-06 21:14:32,2024-05-06 21:15:21,2024-05-06 21:15:45,537.5,472.6,eovsa.spec.flare_id_20240506211500.fits
20240506214600,2024-05-06,21:46:00,M1.3,2024-05-06 21:40:05,2024-05-06 21:48:16,2024-05-06 21:58:22,547.9,465.5,eovsa.spec.flare_id_20240506214600.fits
20240506222000,2024-05-06,22:20:00,M4.3,2024-05-06 22:11:57,2024-05-06 22:22:54,2024-05-06 22:39:03,550.0,464.2,eovsa.spec.flare_id_20240506222000.fits
20240507001300,2024-05-07,00:13:00,M1.2,2024-05-06 23:55:49,2024-05-07 00:10:28,2024-05-07 00:18:23,,,eovsa.spec.flare_id_20240507001300.fits
20240507005500,2024-05-07,00:55:00,M2.6,2024-05-07 00:49:44,2024-05-07 00:57:08,2024-05-07 01:04:47,,,eovsa.spec.flare_id_20240507005500.fits
20240507162900,2024-05-07,16:29:00,M8.2,2024-05-07 16:28:05,2024-05-07 16:28:57,2024-05-07 16:37:28,708.8,449.8,eovsa.spec.flare_id_20240507162900.fits
20240507165400,2024-05-07,16:54:00,C9,2024-05-07 16:53:21,2024-05-07 16:55:38,2024-05-07 16:58:19,140.1,-269.5,eovsa.spec.flare_id_20240507165400.fits
20240507173500,2024-05-07,17:35:00,C7.2,2024-05-07 17:35:28,2024-05-07 17:35:49,2024-05-07 17:39:12,67.4,-308.9,eovsa.spec.flare_id_20240507173500.fits
20240507181200,2024-05-07,18:12:00,C5.2,2024-05-07 18:06:09,2024-05-07 18:09:33,2024-05-07 18:12:28,67.8,-312.0,eovsa.spec.flare_id_20240507181200.fits
20240507191100,2024-05-07,19:11:00,C6.5,2024-05-07 19:10:17,2024-05-07 19:12:34,2024-05-07 19:17:48,86.1,-309.0,eovsa.spec.flare_id_20240507191100.fits
20240507195900,2024-05-07,19:59:00,C8.9,2024-05-07 19:53:58,2024-05-07 20:06:11,2024-05-07 20:16:42,165.0,-296.1,eovsa.spec.flare_id_20240507195900.fits
20240507202100,2024-05-07,20:21:00,M2.1,2024-05-07 20:20:13,2024-05-07 20:21:02,2024-05-07 20:27:03,94.3,-301.4,eovsa.spec.flare_id_20240507202100.fits
20240507205100,2024-05-07,20:51:00,M1.1,2024-05-07 20:50:52,2024-05-07 20:51:41,2024-05-07 20:59:59,95.2,-312.1,eovsa.spec.flare_id_20240507205100.fits
20240507211900,2024-05-07,21:19:00,M3.3,2024-05-07 21:14:22,2024-05-07 21:19:11,2024-05-07 21:26:55,692.2,451.2,eovsa.spec.flare_id_20240507211900.fits
20240507222800,2024-05-07,22:28:00,M2.2,2024-05-07 22:38:16,2024-05-07 22:38:53,2024-05-07 22:39:34,122.1,-276.4,eovsa.spec.flare_id_20240507223800.fits
20240507230500,2024-05-07,23:05:00,M1.5,2024-05-07 22:59:24,2024-05-07 23:01:18,2024-05-07 23:06:01,107.3,-295.0,eovsa.spec.flare_id_20240507230300.fits
20240508013800,2024-05-08,01:38:00,X1.0,2024-05-08 01:36:09,2024-05-08 01:38:50,2024-05-08 01:48:37,127.7,-282.8,eovsa.spec.flare_id_20240508013800.fits
20240508144500,2024-05-08,14:45:00,M1.1,2024-05-08 14:44:38,2024-05-08 14:48:22,2024-05-08 14:53:53,,,eovsa.spec.flare_id_20240508144500.fits
20240508164100,2024-05-08,16:41:00,C6.6,2024-05-08 16:33:49,2024-05-08 16:41:07,2024-05-08 16:46:50,275.9,-310.5,eovsa.spec.flare_id_20240508164100.fits
20240508172900,2024-05-08,17:29:00,C6.0,2024-05-08 17:28:04,2024-05-08 17:29:48,2024-05-08 17:34:10,284.8,-309.8,eovsa.spec.flare_id_20240508172900.fits
20240508175000,2024-05-08,17:50:00,C7.9,2024-05-08 17:43:39,2024-05-08 17:49:54,2024-05-08 18:03:57,,,eovsa.spec.flare_id_20240508175000.fits
20240509163100,2024-05-09,16:31:00,C5.7,2024-05-09 16:24:44,2024-05-09 16:30:04,2024-05-09 16:31:33,425.8,-277.4,eovsa.spec.flare_id_20240509163100.fits
20240509173200,2024-05-09,17:32:00,X1.1,2024-05-09 17:27:32,2024-05-09 17:32:42,2024-05-09 18:11:31,419.8,-238.8,eovsa.spec.flare_id_20240509173200.fits
20240509191700,2024-05-09,19:17:00,M1.1,2024-05-09 19:13:31,2024-05-09 19:17:23,2024-05-09 19:24:19,450.7,-272.8,eovsa.spec.flare_id_20240509191700.fits
20240509215400,2024-05-09,21:54:00,C7.8,2024-05-09 21:52:00,2024-05-09 21:54:00,2024-05-09 21:56:00,540.3,-301.6,eovsa.spec.flare_id_20240509215400.fits
20240509234700,2024-05-09,23:47:00,M1.6,2024-05-09 23:45:17,2024-05-09 23:54:15,2024-05-10 00:06:33,,,eovsa.spec.flare_id_20240509234700.fits
20240510001200,2024-05-10,00:12:00,M1.5,2024-05-10 00:11:58,2024-05-10 00:12:15,2024-05-10 00:14:42,514.8,-297.9,eovsa.spec.flare_id_20240510001200.fits
20240510003600,2024-05-10,00:36:00,M1.0,2024-05-10 00:35:44,2024-05-10 00:37:55,2024-05-10 00:38:50,,,eovsa.spec.flare_id_20240510003600.fits
20240510005100,2024-05-10,00:51:00,C8.0,2024-05-10 00:47:22,2024-05-10 00:51:13,2024-05-10 00:52:07,481.3,-286.5,eovsa.spec.flare_id_20240510005100.fits
20240510014700,2024-05-10,01:47:00,C6.9,2024-05-10 01:46:09,2024-05-10 01:49:21,2024-05-10 01:50:10,552.9,-314.4,eovsa.spec.flare_id_20240510014700.fits
20240510140300,2024-05-10,14:03:00,M6.0,2024-05-10 13:59:47,2024-05-10 14:04:45,2024-05-10 14:13:07,543.9,-277.9,eovsa.spec.flare_id_20240510140300.fits
20240510142000,2024-05-10,14:20:00,M2.4,2024-05-10 14:18:57,2024-05-10 14:20:04,2024-05-10 14:24:42,,,eovsa.spec.flare_id_20240510142000.fits
20240510154800,2024-05-10,15:48:00,C7.3,2024-05-10 15:44:03,2024-05-10 15:48:27,2024-05-10 15:49:18,,,eovsa.spec.flare_id_20240510154800.fits
20240510163500,2024-05-10,16:35:00,C6.1,2024-05-10 16:34:21,2024-05-10 16:34:57,2024-05-10 16:38:21,644.0,-289.8,eovsa.spec.flare_id_20240510163500.fits
20240510164600,2024-05-10,16:46:00,C6.2,2024-05-10 16:43:28,2024-05-10 16:46:14,2024-05-10 16:48:41,,,eovsa.spec.flare_id_20240510164600.fits
20240510182000,2024-05-10,18:20:00,C9.1,2024-05-10 18:16:39,2024-05-10 18:20:08,2024-05-10 18:25:18,664.7,-299.9,eovsa.spec.flare_id_20240510182000.fits
20240510185000,2024-05-10,18:50:00,M1.8,2024-05-10 18:47:13,2024-05-10 18:50:27,2024-05-10 18:52:38,598.4,-249.3,eovsa.spec.flare_id_20240510185000.fits
20240510192400,2024-05-10,19:24:00,C8.3,2024-05-10 19:24:32,2024-05-10 19:22:29,2024-05-10 19:26:07,595.9,-264.6,eovsa.spec.flare_id_20240510192400.fits
20240510194100,2024-05-10,19:41:00,M1.1,2024-05-10 19:40:14,2024-05-10 19:48:06,2024-05-10 19:53:19,650.6,-291.4,eovsa.spec.flare_id_20240510194100.fits
20240510200500,2024-05-10,20:05:00,M1.9,2024-05-10 20:00:45,2024-05-10 20:04:58,2024-05-10 20:11:19,602.8,-256.5,eovsa.spec.flare_id_20240510200500.fits
20240510210600,2024-05-10,21:06:00,M3.8,2024-05-10 21:05:40,2024-05-10 21:13:55,2024-05-10 21:28:49,690.8,-292.1,eovsa.spec.flare_id_20240510210600.fits
20240510221400,2024-05-10,22:14:00,M1.2,2024-05-10 22:12:44,2024-05-10 22:16:16,2024-05-10 22:17:48,654.8,-292.3,eovsa.spec.flare_id_20240510221400.fits
20240510225500,2024-05-10,22:55:00,M1.2,2024-05-10 22:51:50,2024-05-10 22:55:08,2024-05-10 23:03:35,630.3,-279.1,eovsa.spec.flare_id_20240510225500.fits
20240510234400,2024-05-10,23:44:00,C9.0,2024-05-10 23:44:24,2024-05-10 23:45:53,2024-05-10 23:47:00,660.6,-293.3,eovsa.spec.flare_id_20240510234400.fits
20240511011700,2024-05-11,01:17:00,X5.8,2024-05-11 01:06:09,2024-05-11 01:17:33,2024-05-11 01:51:01,658.0,-265.3,eovsa.spec.flare_id_20240511011700.fits
20240511150400,2024-05-11,15:04:00,M8.9,2024-05-11 14:57:14,2024-05-11 15:04:12,2024-05-11 15:07:57,,,eovsa.spec.flare_id_20240511150400.fits
20240511160400,2024-05-11,16:04:00,M4.3,2024-05-11 16:03:25,2024-05-11 16:04:34,2024-05-11 16:07:26,,,eovsa.spec.flare_id_20240511160400.fits
20240511163500,2024-05-11,16:35:00,M3.0,2024-05-11 16:26:39,2024-05-11 16:35:51,2024-05-11 16:44:55,710.7,-302.6,eovsa.spec.flare_id_20240511163500.fits
20240511203800,2024-05-11,20:38:00,M1.2,2024-05-11 20:31:38,2024-05-11 20:38:39,2024-05-11 20:40:05,776.5,-304.2,eovsa.spec.flare_id_20240511203800.fits
20240511210200,2024-05-11,21:02:00,C9.4,2024-05-11 20:59:19,2024-05-11 21:00:42,2024-05-11 21:08:25,,,eovsa.spec.flare_id_20240511210200.fits
20240511215500,2024-05-11,21:55:00,C7.8,2024-05-11 21:46:55,2024-05-11 21:55:29,2024-05-11 21:56:58,787.8,-311.8,eovsa.spec.flare_id_20240511215500.fits
20240512002300,2024-05-12,00:23:00,C6.5,2024-05-12 00:23:20,2024-05-12 00:23:38,2024-05-12 00:25:19,,,eovsa.spec.flare_id_20240512002300.fits
20240512135100,2024-05-12,13:51:00,M1.6,2024-05-12 13:44:56,2024-05-12 13:51:34,2024-05-12 14:02:18,,,eovsa.spec.flare_id_20240512135100.fits
20240512140200,2024-05-12,14:02:00,M1.3,2024-05-12 14:00:05,2024-05-12 13:58:24,2024-05-12 14:08:42,,,eovsa.spec.flare_id_20240512140200.fits
20240512141800,2024-05-12,14:18:00,M1.3,2024-05-12 14:16:13,2024-05-12 14:18:01,2024-05-12 14:26:01,,,eovsa.spec.flare_id_20240512141800.fits
20240512143000,2024-05-12,14:30:00,C9.0,2024-05-12 14:32:44,2024-05-12 14:36:08,2024-05-12 14:37:12,,,eovsa.spec.flare_id_20240512143000.fits
20240512161900,2024-05-12,16:19:00,X1.0,2024-05-12 16:15:01,2024-05-12 16:19:29,2024-05-12 16:33:30,838.4,-351.5,eovsa.spec.flare_id_20240512161900.fits
20240512204000,2024-05-12,20:40:00,M4.9,2024-05-12 20:38:33,2024-05-12 20:40:53,2024-05-12 20:44:35,870.6,-276.1,eovsa.spec.flare_id_20240512204000.fits
20240513010800,2024-05-13,01:08:00,C9.5,2024-05-13 01:07:13,2024-05-13 01:07:57,2024-05-13 01:12:41,,,eovsa.spec.flare_id_20240513010800.fits
20240513141300,2024-05-13,14:13:00,M1.5,2024-05-13 14:09:47,2024-05-13 14:13:19,2024-05-13 14:21:28,,,eovsa.spec.flare_id_20240513141300.fits
20240513162900,2024-05-13,16:29:00,C6.5,2024-05-13 16:21:35,2024-05-13 16:29:40,2024-05-13 16:33:02,899.4,-286.1,eovsa.spec.flare_id_20240513162900.fits
20240513184000,2024-05-13,18:40:00,M1.1,2024-05-13 18:39:30,2024-05-13 18:40:42,2024-05-13 18:47:11,908.5,-288.5,eovsa.spec.flare_id_20240513184000.fits
20240513215500,2024-05-13,21:55:00,M1.5,2024-05-13 21:53:20,2024-05-13 21:54:51,2024-05-13 22:07:07,918.1,-281.3,eovsa.spec.flare_id_20240513215500.fits
20240514164700,2024-05-14,16:47:00,X8.8,2024-05-14 16:45:47,2024-05-14 16:48:46,2024-05-14 16:52:58,915.7,-278.9,eovsa.spec.flare_id_20240514164700.fits
20240514173100,2024-05-14,17:31:00,M4.5,2024-05-14 17:23:23,2024-05-14 17:32:07,2024-05-14 18:02:41,-879.1,319.9,eovsa.spec.flare_id_20240514173100.fits
20240514180600,2024-05-14,18:06:00,M3.9,2024-05-14 18:05:06,2024-05-14 18:05:54,2024-05-14 18:08:05,913.9,-283.3,eovsa.spec.flare_id_20240514180600.fits
20240515203600,2024-05-15,20:36:00,C5.2,2024-05-15 20:35:29,2024-05-15 20:36:16,2024-05-15 20:39:58,919.8,-313.7,eovsa.spec.flare_id_20240515203600.fits
20240516005800,2024-05-16,00:58:00,C3.0,2024-05-16 00:56:17,2024-05-16 00:58:10,2024-05-16 01:01:43,,,eovsa.spec.flare_id_20240516005800.fits
20240516203300,2024-05-16,20:33:00,C4.9,2024-05-16 20:29:40,2024-05-16 20:30:23,2024-05-16 20:34:50,,,eovsa.spec.flare_id_20240516203300.fits
20240517201400,2024-05-17,20:14:00,C2.7,2024-05-17 20:10:42,2024-05-17 20:14:43,2024-05-17 20:16:01,-848.1,-235.3,eovsa.spec.flare_id_20240517201400.fits
20240517212000,2024-05-17,21:20:00,M7.3,2024-05-17 20:55:38,2024-05-17 21:37:08,2024-05-17 21:37:12,-839.0,-182.4,eovsa.spec.flare_id_20240517210900.fits
20240517232800,2024-05-17,23:28:00,C5.2,2024-05-17 23:27:46,2024-05-17 23:28:25,2024-05-17 23:29:01,-873.1,-97.8,eovsa.spec.flare_id_20240517232800.fits
20240518191300,2024-05-18,19:13:00,C2.2,2024-05-18 19:12:51,2024-05-18 19:13:56,2024-05-18 19:16:18,353.0,-200.9,eovsa.spec.flare_id_20240518191300.fits
20240518201500,2024-05-18,20:15:00,C4.0,2024-05-18 20:10:41,2024-05-18 20:15:05,2024-05-18 20:17:17,-686.5,-222.0,eovsa.spec.flare_id_20240518201500.fits
20240519175500,2024-05-19,17:55:00,M2.5,2024-05-19 17:54:23,2024-05-19 17:55:26,2024-05-19 17:58:51,-524.7,-140.7,eovsa.spec.flare_id_20240519175500.fits
20240519215900,2024-05-19,21:59:00,M1.6,2024-05-19 21:55:12,2024-05-19 21:59:01,2024-05-19 22:02:20,-491.1,-143.3,eovsa.spec.flare_id_20240519215900.fits
20240521192800,2024-05-21,19:28:00,M1.9,2024-05-21 19:27:12,2024-05-21 19:28:39,2024-05-21 19:36:34,,,eovsa.spec.flare_id_20240521192800.fits
